sales_detail_id,transaction_id,product_id,quantity,price
4376,731,18,58,134.83
4377,963,42,57,482.97
4378,314,131,71,152.96
4379,358,175,8,283.28
4380,891,72,66,166.63
4381,927,135,95,294.43
4382,632,161,98,402.72
4383,714,104,33,6.01
4384,153,91,52,165.77
4385,282,118,47,193.67
4386,555,119,11,478.83
4387,629,53,10,477.8
4388,777,24,91,198.37
4389,891,52,83,437.48
4390,146,108,40,407.06
4391,984,7,27,438.29
4392,464,17,46,451.71
4393,168,192,93,88.14
4394,572,7,8,409.59
4395,886,116,79,333.12
4396,514,56,89,294.42
4397,873,131,23,47.0
4398,222,67,97,28.74
4399,631,38,81,83.36
4400,98,107,37,31.55
4401,276,54,63,101.26
4402,624,160,15,17.35
4403,883,114,4,142.01
4404,69,21,68,326.41
4405,186,11,65,13.25
4406,230,133,87,246.72
4407,911,52,76,451.9
4408,321,161,90,481.8
4409,33,185,37,330.23
4410,700,175,60,196.12
4411,703,59,95,421.68
4412,242,65,23,481.06
4413,772,153,28,316.34
4414,11,29,3,135.27
4415,553,89,71,483.66
4416,705,51,63,169.84
4417,218,125,35,78.27
4418,686,21,91,460.95
4419,590,191,22,114.76
4420,936,189,44,233.87
4421,881,145,16,178.3
4422,547,156,96,47.49
4423,517,151,65,423.27
4424,549,1,89,324.55
4425,718,188,17,400.55
4426,402,49,11,50.7
4427,664,34,34,451.41
4428,648,91,42,276.19
4429,179,17,8,141.53
4430,689,70,8,64.08
4431,461,113,12,288.61
4432,909,14,49,105.0
4433,501,70,48,365.91
4434,252,113,35,319.73
4435,327,21,35,52.25
4436,507,104,99,402.82
4437,616,131,33,404.54
4438,513,101,56,21.98
4439,245,152,29,476.54
4440,782,184,90,22.42
4441,660,137,50,432.31
4442,688,106,96,162.34
4443,204,96,6,375.03
4444,148,199,68,347.88
4445,508,181,9,453.42
4446,151,150,100,267.09
4447,760,73,79,272.88
4448,341,123,23,96.08
4449,454,145,17,390.88
4450,342,122,4,29.95
4451,819,33,58,196.86
4452,390,139,20,160.01
4453,573,83,72,228.43
4454,540,132,46,405.1
4455,820,92,93,131.54
4456,325,190,56,475.37
4457,156,105,12,59.99
4458,523,13,29,319.91
4459,89,163,29,209.72
4460,782,85,54,353.68
4461,108,14,48,272.02
4462,517,46,98,292.83
4463,191,137,42,56.05
4464,123,143,23,246.57
4465,368,129,72,262.47
4466,291,66,57,306.8
4467,894,129,98,250.19
4468,733,30,53,123.68
4469,248,142,45,470.11
4470,178,188,30,441.9
4471,722,111,52,174.85
4472,694,109,38,165.22
4473,183,48,65,429.7
4474,839,9,77,455.63
4475,564,132,51,173.17
4476,734,188,87,458.56
4477,494,139,22,354.44
4478,433,106,36,415.13
4479,528,188,50,364.26
4480,431,12,14,429.32
4481,133,146,76,65.49
4482,187,97,63,8.38
4483,556,160,68,360.36
4484,773,197,61,232.57
4485,921,128,81,179.13
4486,513,36,28,396.08
4487,454,162,22,364.98
4488,814,172,34,445.01
4489,725,164,53,202.58
4490,498,125,91,58.31
4491,119,115,57,66.14
4492,89,119,16,171.34
4493,526,85,6,483.09
4494,654,86,44,102.25
4495,966,190,66,285.65
4496,355,153,35,121.99
4497,663,132,89,32.26
4498,222,197,32,207.99
4499,554,93,61,494.69
4500,621,59,19,497.52
4501,982,162,91,114.65
4502,803,62,82,74.07
4503,297,73,88,140.22
4504,857,123,49,367.05
4505,625,177,69,126.02
4506,382,156,88,434.68
4507,263,130,41,110.73
4508,52,94,58,99.32
4509,755,131,74,48.29
4510,527,81,81,287.94
4511,830,59,90,332.03
4512,283,52,30,150.48
4513,652,78,89,210.51
4514,321,26,47,126.1
4515,255,185,87,335.8
4516,666,181,7,426.01
4517,44,89,80,417.96
4518,644,72,91,497.94
4519,325,90,96,211.42
4520,690,162,8,390.13
4521,415,122,90,110.51
4522,739,7,28,172.05
4523,974,165,53,163.96
4524,289,138,60,128.23
4525,21,53,45,288.08
4526,488,148,57,360.97
4527,659,42,73,404.62
4528,630,132,44,155.94
4529,594,55,95,495.95
4530,660,149,93,192.15
4531,739,195,99,69.62
4532,673,194,26,31.17
4533,531,82,26,163.67
4534,370,191,98,324.25
4535,311,84,48,418.4
4536,570,158,77,89.14
4537,201,28,100,255.19
4538,270,199,63,322.48
4539,777,105,22,157.38
4540,78,119,72,392.44
4541,615,152,22,193.25
4542,756,164,13,246.99
4543,507,78,59,216.9
4544,705,16,59,337.12
4545,957,25,28,284.73
4546,396,104,50,463.06
4547,895,124,2,353.8
4548,216,59,82,190.09
4549,937,70,43,350.27
4550,924,106,86,61.48
4551,222,167,57,493.92
4552,269,11,86,362.98
4553,933,116,9,459.1
4554,297,2,67,368.71
4555,564,119,30,163.9
4556,940,49,39,310.89
4557,719,148,50,480.81
4558,521,190,49,12.87
4559,103,3,57,359.32
4560,825,28,67,427.92
4561,986,13,90,314.86
4562,511,75,56,235.37
4563,473,143,12,303.97
4564,78,185,53,470.32
4565,106,66,57,375.79
4566,50,6,52,273.49
4567,341,61,81,401.09
4568,975,52,12,337.3
4569,984,2,25,487.84
4570,813,106,75,58.33
4571,935,136,86,158.1
4572,460,92,100,136.49
4573,976,131,29,165.46
4574,611,65,85,380.72
4575,593,154,77,403.23
4576,1,69,28,121.12
4577,197,190,19,197.56
4578,144,63,11,177.25
4579,359,9,99,249.87
4580,8,37,90,405.59
4581,57,118,22,261.67
4582,477,136,66,16.46
4583,882,78,18,71.49
4584,401,129,17,412.74
4585,68,130,67,341.1
4586,206,182,16,334.05
4587,297,36,24,169.42
4588,296,7,3,351.86
4589,36,169,30,469.41
4590,743,169,88,441.08
4591,859,78,49,346.38
4592,49,145,85,468.34
4593,27,183,44,196.49
4594,893,113,8,170.9
4595,744,180,16,342.87
4596,82,153,71,36.38
4597,792,41,25,70.58
4598,661,118,52,85.14
4599,782,47,5,296.29
4600,618,105,80,266.44
4601,939,151,2,457.28
4602,802,22,71,150.17
4603,745,49,42,302.97
4604,128,94,72,400.41
4605,444,95,33,421.56
4606,966,108,2,152.58
4607,164,125,19,238.22
4608,718,19,21,329.95
4609,783,124,21,66.79
4610,812,113,53,28.42
4611,247,143,57,499.11
4612,707,42,78,227.79
4613,677,10,96,105.77
4614,908,32,40,182.58
4615,708,106,47,260.14
4616,184,187,10,394.98
4617,356,41,26,71.93
4618,611,51,28,268.42
4619,760,33,54,15.89
4620,562,135,44,269.76
4621,601,109,99,264.85
4622,552,54,3,254.25
4623,259,2,93,172.83
4624,550,176,17,395.0
4625,628,105,36,356.67
4626,860,110,33,485.48
4627,340,25,6,455.28
4628,116,123,47,220.4
4629,791,124,10,374.24
4630,195,122,16,156.31
4631,481,188,66,187.7
4632,904,16,67,189.27
4633,889,52,67,200.65
4634,820,35,8,186.14
4635,783,45,58,393.28
4636,54,171,89,87.09
4637,261,62,58,484.12
4638,177,174,33,233.41
4639,137,8,22,409.6
4640,912,167,3,214.64
4641,962,30,70,12.83
4642,382,162,19,134.75
4643,425,135,5,87.9
4644,766,178,34,240.53
4645,652,69,80,356.34
4646,625,136,66,95.99
4647,106,183,96,210.18
4648,469,141,69,7.82
4649,42,131,79,433.69
4650,356,152,22,316.96
4651,15,189,38,468.89
4652,332,17,92,6.08
4653,620,74,56,148.97
4654,136,96,100,230.03
4655,24,15,90,387.87
4656,841,123,9,189.19
4657,284,196,46,408.38
4658,334,158,23,129.72
4659,424,192,1,244.79
4660,245,139,63,208.64
4661,857,188,14,305.72
4662,532,179,38,454.05
4663,477,192,100,183.63
4664,842,141,97,174.9
4665,979,45,89,343.33
4666,875,87,37,312.67
4667,188,150,19,67.55
4668,530,17,8,359.23
4669,81,40,33,95.24
4670,564,162,68,115.83
4671,670,14,15,60.81
4672,793,199,62,381.72
4673,29,53,10,246.0
4674,399,104,19,99.12
4675,561,46,71,18.92
4676,614,154,3,191.33
4677,475,192,6,227.51
4678,325,154,87,152.56
4679,21,25,18,138.29
4680,568,84,54,216.07
4681,659,161,91,152.31
4682,183,133,72,180.37
4683,753,23,18,242.08
4684,353,135,91,422.29
4685,417,69,58,353.49
4686,342,198,87,95.37
4687,50,182,90,361.71
4688,494,12,68,235.31
4689,700,161,93,234.71
4690,560,107,71,369.2
4691,83,163,49,156.62
4692,486,139,95,461.52
4693,341,165,46,297.41
4694,967,124,97,13.23
4695,452,4,10,66.36
4696,228,110,33,320.47
4697,929,177,16,21.05
4698,890,173,66,74.92
4699,188,67,12,394.68
4700,333,56,48,346.37
4701,386,57,53,434.95
4702,745,46,31,172.02
4703,671,1,40,179.48
4704,622,17,28,352.4
4705,181,156,61,272.78
4706,115,88,67,181.03
4707,180,42,46,455.16
4708,157,159,8,211.93
4709,198,113,74,106.77
4710,866,181,79,408.74
4711,914,95,91,454.2
4712,674,75,10,70.36
4713,551,132,93,89.81
4714,483,167,10,162.09
4715,360,10,48,209.15
4716,307,132,40,429.79
4717,602,190,77,49.69
4718,851,181,79,118.19
4719,807,54,43,230.15
4720,830,2,50,350.12
4721,794,39,93,41.12
4722,935,189,10,41.23
4723,542,151,83,459.67
4724,650,72,57,254.58
4725,305,188,70,343.84
4726,755,13,11,32.09
4727,998,194,33,97.87
4728,663,128,60,424.41
4729,392,55,28,155.47
4730,39,67,57,104.06
4731,296,111,43,103.21
4732,482,47,42,417.37
4733,709,68,8,310.37
4734,649,196,1,266.82
4735,385,149,85,157.53
4736,402,106,83,224.19
4737,550,25,98,335.32
4738,411,70,30,359.67
4739,893,106,99,402.04
4740,566,78,40,389.12
4741,445,194,33,169.39
4742,866,161,98,57.23
4743,787,169,71,230.2
4744,542,67,82,30.72
4745,42,74,77,120.58
4746,897,195,31,359.9
4747,597,131,32,454.38
4748,200,26,10,70.07
4749,834,54,39,194.85
4750,130,102,84,278.03
4751,77,163,54,376.69
4752,13,31,82,179.25
4753,93,44,54,89.76
4754,957,37,52,36.23
4755,787,19,4,346.54
4756,724,75,56,20.32
4757,89,25,87,257.06
4758,409,142,48,37.68
4759,10,123,17,483.87
4760,720,144,12,39.02
4761,628,83,9,432.08
4762,314,104,29,422.6
4763,728,161,71,375.06
4764,407,123,96,82.31
4765,744,145,55,341.23
4766,28,20,81,354.3
4767,116,118,60,351.76
4768,296,63,45,139.8
4769,418,54,5,288.14
4770,443,104,22,490.84
4771,140,199,98,378.46
4772,656,193,87,346.54
4773,952,167,29,197.92
4774,322,186,7,325.09
4775,696,45,67,447.13
4776,428,57,12,18.95
4777,327,48,34,120.38
4778,57,148,80,165.53
4779,45,85,97,494.33
4780,356,56,35,216.1
4781,634,96,54,491.68
4782,542,157,15,399.17
4783,673,49,38,159.22
4784,946,22,24,499.6
4785,406,99,21,370.81
4786,544,50,18,285.37
4787,195,163,80,30.7
4788,253,90,55,21.26
4789,474,147,64,320.71
4790,542,33,13,485.79
4791,719,99,85,452.84
4792,582,87,24,217.84
4793,115,72,31,156.94
4794,221,197,43,267.66
4795,12,46,89,156.83
4796,118,114,49,198.97
4797,177,158,60,261.39
4798,726,115,55,376.18
4799,802,67,8,222.93
4800,265,2,58,244.16
4801,416,111,29,202.19
4802,369,1,45,401.17
4803,69,146,7,29.91
4804,13,120,69,215.55
4805,838,168,99,286.72
4806,687,77,17,203.95
4807,696,43,62,12.47
4808,719,22,89,473.21
4809,220,126,34,63.11
4810,93,94,83,278.86
4811,113,125,77,54.23
4812,790,25,98,119.3
4813,85,128,90,101.4
4814,417,194,47,348.33
4815,300,195,70,94.35
4816,259,73,47,462.79
4817,85,149,52,344.89
4818,292,147,50,97.28
4819,810,70,91,103.83
4820,183,18,41,371.06
4821,255,161,28,429.72
4822,325,200,70,195.18
4823,424,23,97,358.37
4824,526,46,35,271.93
4825,971,183,59,31.01
4826,565,8,16,48.77
4827,437,159,16,413.83
4828,53,140,75,272.12
4829,598,156,36,496.8
4830,455,197,83,368.35
4831,780,185,58,416.07
4832,829,33,87,31.53
4833,888,118,22,420.77
4834,922,196,3,272.56
4835,688,94,1,172.78
4836,913,198,54,57.55
4837,156,69,92,199.41
4838,667,129,61,155.24
4839,454,83,60,368.36
4840,618,143,39,268.19
4841,812,37,4,111.43
4842,692,14,62,260.55
4843,642,140,53,307.29
4844,970,64,62,32.49
4845,221,56,17,416.87
4846,35,162,71,34.22
4847,942,94,84,416.09
4848,334,29,48,167.97
4849,948,180,30,21.98
4850,649,97,2,464.04
4851,261,123,30,16.12
4852,292,13,16,461.2
4853,476,145,55,92.55
4854,655,130,25,400.41
4855,993,106,45,474.0
4856,196,65,60,338.0
4857,43,15,53,140.6
4858,626,32,95,132.9
4859,447,111,2,221.76
4860,170,180,59,252.72
4861,355,36,12,329.68
4862,191,56,1,12.86
4863,836,129,4,102.27
4864,791,81,22,375.05
4865,133,130,27,378.12
4866,398,166,46,31.78
4867,234,130,11,272.02
4868,595,110,78,158.87
4869,724,196,96,74.95
4870,253,54,16,121.16
4871,157,172,54,459.24
4872,953,158,41,303.75
4873,801,27,26,378.09
4874,11,100,47,317.05
4875,349,168,17,497.29
4876,80,127,90,156.25
4877,241,176,25,365.22
4878,345,111,31,71.98
4879,426,103,94,357.59
4880,169,58,51,361.1
4881,590,96,46,230.89
4882,471,60,76,252.71
4883,976,72,79,145.67
4884,652,185,76,158.29
4885,992,10,11,357.62
4886,424,124,17,197.74
4887,410,87,15,370.49
4888,31,114,97,238.35
4889,987,96,77,132.26
4890,146,134,71,362.92
4891,7,55,23,455.28
4892,234,106,85,452.24
4893,321,29,88,193.84
4894,686,121,17,68.58
4895,302,188,44,47.44
4896,304,85,83,120.38
4897,936,61,20,199.53
4898,394,112,47,460.51
4899,751,197,60,423.4
4900,636,43,76,484.38
4901,648,71,65,32.26
4902,467,184,6,297.04
4903,640,39,21,101.16
4904,575,91,35,199.21
4905,251,166,83,251.7
4906,674,143,73,276.91
4907,710,18,52,177.13
4908,195,102,9,303.42
4909,945,155,71,237.29
4910,772,161,97,62.97
4911,16,125,41,250.09
4912,859,162,27,232.04
4913,758,60,31,119.46
4914,946,170,55,234.26
4915,998,112,94,135.72
4916,211,92,76,351.48
4917,901,141,20,308.04
4918,893,150,69,302.42
4919,784,120,40,313.5
4920,660,180,94,24.99
4921,2,178,33,301.79
4922,963,175,58,298.06
4923,529,139,68,434.86
4924,821,150,30,122.43
4925,289,182,65,174.73
4926,293,2,90,44.31
4927,594,64,17,448.48
4928,786,91,75,124.9
4929,309,41,90,116.59
4930,761,169,74,138.74
4931,206,33,42,56.61
4932,257,2,43,374.67
4933,280,133,64,162.19
4934,603,178,16,304.68
4935,762,121,37,442.27
4936,879,11,24,238.63
4937,203,174,40,258.22
4938,288,84,11,104.55
4939,938,170,77,414.37
4940,717,27,24,352.61
4941,580,15,7,254.11
4942,337,96,13,51.48
4943,192,84,31,399.54
4944,629,64,69,29.61
4945,670,16,34,190.24
4946,71,34,43,438.94
4947,485,172,65,193.36
4948,722,146,57,285.53
4949,105,112,43,294.53
4950,173,30,6,155.27
4951,466,39,25,319.87
4952,827,49,88,176.67
4953,798,73,62,154.78
4954,991,70,89,288.29
4955,209,132,100,466.56
4956,661,35,22,465.27
4957,908,96,100,221.47
4958,991,127,94,178.69
4959,562,146,90,55.35
4960,647,129,43,284.97
4961,736,116,8,406.53
4962,387,101,69,451.48
4963,615,175,30,325.13
4964,354,33,54,309.72
4965,232,89,35,195.12
4966,434,91,18,494.37
4967,952,7,32,427.43
4968,384,41,10,301.16
4969,727,24,52,192.3
4970,885,33,5,222.02
4971,747,133,17,50.25
4972,787,113,11,13.04
4973,456,12,56,204.68
4974,607,161,14,169.73
4975,299,133,69,226.55
4976,475,83,96,437.34
4977,738,84,9,223.07
4978,751,26,75,223.99
4979,931,194,36,258.29
4980,419,93,58,426.58
4981,673,119,21,253.31
4982,310,129,29,428.16
4983,217,177,56,473.94
4984,771,65,65,345.71
4985,543,147,33,180.1
4986,669,139,15,339.49
4987,959,189,17,310.12
4988,842,67,39,267.06
4989,269,99,58,39.16
4990,845,108,6,397.54
4991,318,8,92,77.05
4992,99,75,60,447.51
4993,435,27,36,118.43
4994,234,67,26,182.35
4995,905,148,10,335.85
4996,350,187,56,108.65
4997,559,177,55,260.67
4998,773,161,55,287.89
4999,897,151,50,61.18
5000,50,18,49,356.86
